 55642.000000  -0.024458  0.261833  -0.200731
 55643.000000  -0.025721  0.263476  -0.201834
 55644.000000  -0.026847  0.265328  -0.202730
 55645.000000  -0.027196  0.267036  -0.203570
 55646.000000  -0.027504  0.269000  -0.204420
 55647.000000  -0.028444  0.270780  -0.205114
 55648.000000  -0.029353  0.272664  -0.206254
 55649.000000  -0.030318  0.274323  -0.207529
 55650.000000  -0.030934  0.275781  -0.208848
 55651.000000  -0.031759  0.277492  -0.210238
 55652.000000  -0.033082  0.279100  -0.211706
 55653.000000  -0.034716  0.280674  -0.213201
 55654.000000  -0.036178  0.281964  -0.214687
 55655.000000  -0.037446  0.283629  -0.216066
 55656.000000  -0.039342  0.285435  -0.217279
 55657.000000  -0.041380  0.287028  -0.218329
 55658.000000  -0.042407  0.288731  -0.219279
 55659.000000  -0.042918  0.290954  -0.219982
 55660.000000  -0.043363  0.293426  -0.220747
 55661.000000  -0.043301  0.295715  -0.221502
 55662.000000  -0.043607  0.297707  -0.222345
 55663.000000  -0.043909  0.299624  -0.223306
 55664.000000  -0.044058  0.301873  -0.224477
 55665.000000  -0.044165  0.304216  -0.225799
 55666.000000  -0.044074  0.306721  -0.227300
 55667.000000  -0.043861  0.309394  -0.228928
 55668.000000  -0.044061  0.311935  -0.230582
 55669.000000  -0.044242  0.314363  -0.232122
 55670.000000  -0.044559  0.316364  -0.233458
 55671.000000  -0.044638  0.318413  -0.234567
 55672.000000  -0.044954  0.320449  -0.235404
 55673.000000  -0.045062  0.322227  -0.236149
 55674.000000  -0.045241  0.323949  -0.236891
 55675.000000  -0.045842  0.325815  -0.237697
 55676.000000  -0.046183  0.327527  -0.238583
 55677.000000  -0.045999  0.329197  -0.239411
 55678.000000  -0.045774  0.331348  -0.240563
 55679.000000  -0.045321  0.333599  -0.241613
 55680.000000  -0.045123  0.336166  -0.242777
 55681.000000  -0.044683  0.338537  -0.243875
 55682.000000  -0.044018  0.341153  -0.244944
 55683.000000  -0.043225  0.344051  -0.245981
 55684.000000  -0.042667  0.346740  -0.246852
 55685.000000  -0.042430  0.349119  -0.247745
 55686.000000  -0.041884  0.351245  -0.248584
 55687.000000  -0.041665  0.353499  -0.249408
 55688.000000  -0.041472  0.355327  -0.250211
 55689.000000  -0.041732  0.357362  -0.251107
 55690.000000  -0.041750  0.358957  -0.252106
 55691.000000  -0.041194  0.360792  -0.253312
 55692.000000  -0.039833  0.362880  -0.254840
 55693.000000  -0.038488  0.365469  -0.256414
 55694.000000  -0.036558  0.368192  -0.258155
 55695.000000  -0.034786  0.371205  -0.260009
 55696.000000  -0.033368  0.374035  -0.261807
 55697.000000  -0.032609  0.376448  -0.263452
 55698.000000  -0.031900  0.377959  -0.264845
 55699.000000  -0.031295  0.380023  -0.265999
 55700.000000  -0.030679  0.381615  -0.267006
 55701.000000  -0.029859  0.383254  -0.267790
 55702.000000  -0.028955  0.384760  -0.268579
 55703.000000  -0.028093  0.386195  -0.269387
 55704.000000  -0.026753  0.387690  -0.270219
 55705.000000  -0.025454  0.389209  -0.271104
 55706.000000  -0.023642  0.390864  -0.272000
 55707.000000  -0.021999  0.393072  -0.272892
 55708.000000  -0.020279  0.395562  -0.273896
 55709.000000  -0.019072  0.397323  -0.274911
 55710.000000  -0.017910  0.398904  -0.275802
 55711.000000  -0.017306  0.400662  -0.276636
 55712.000000  -0.016447  0.401974  -0.277326
 55713.000000  -0.015294  0.403217  -0.277894
 55714.000000  -0.014217  0.404443  -0.278414
 55715.000000  -0.013071  0.405691  -0.278917
 55716.000000  -0.011585  0.407428  -0.279405
 55717.000000  -0.009834  0.409290  -0.280067
 55718.000000  -0.007666  0.410741  -0.281022
 55719.000000  -0.005625  0.412262  -0.281881
 55720.000000  -0.003178  0.413950  -0.283007
 55721.000000  -0.000953  0.415650  -0.284195
 55722.000000  0.001798  0.416826  -0.285295
 55723.000000  0.004988  0.418167  -0.286395
 55724.000000  0.008078  0.419791  -0.287299
 55725.000000  0.010611  0.421080  -0.288019
 55726.000000  0.013218  0.422139  -0.288420
 55727.000000  0.015169  0.422939  -0.288803
 55728.000000  0.017119  0.423499  -0.288972
 55729.000000  0.018914  0.424432  -0.289183
 55730.000000  0.020900  0.425358  -0.289413
 55731.000000  0.022796  0.426422  -0.289738
 55732.000000  0.025033  0.427005  -0.290105
 55733.000000  0.027123  0.427744  -0.290487
 55734.000000  0.029126  0.428426  -0.290867
 55735.000000  0.031053  0.429227  -0.291264
 55736.000000  0.032729  0.430135  -0.291518
 55737.000000  0.033651  0.430754  -0.291688
 55738.000000  0.034690  0.431491  -0.291738
 55739.000000  0.036618  0.432144  -0.291731
 55740.000000  0.038496  0.433073  -0.291596
 55741.000000  0.040170  0.433745  -0.291453
 55742.000000  0.042129  0.434646  -0.291179
 55743.000000  0.043686  0.435522  -0.290908
 55744.000000  0.045231  0.436353  -0.290625
 55745.000000  0.046685  0.437092  -0.290530
 55746.000000  0.048254  0.437857  -0.290746
 55747.000000  0.050467  0.438911  -0.291094
 55748.000000  0.052446  0.440119  -0.291557
 55749.000000  0.055156  0.440700  -0.292097
 55750.000000  0.057624  0.441317  -0.292486
 55751.000000  0.059897  0.441678  -0.292781
 55752.000000  0.062117  0.442125  -0.292879
 55753.000000  0.064391  0.442929  -0.292743
 55754.000000  0.065789  0.443820  -0.292494
 55755.000000  0.067199  0.444322  -0.292162
 55756.000000  0.068763  0.444776  -0.291808
 55757.000000  0.070662  0.445100  -0.291572
 55758.000000  0.072292  0.445591  -0.291387
 55759.000000  0.074474  0.446289  -0.291337
 55760.000000  0.076551  0.447190  -0.291405
 55761.000000  0.078703  0.447576  -0.291576
 55762.000000  0.081144  0.447863  -0.291878
 55763.000000  0.083804  0.448189  -0.292005
 55764.000000  0.086581  0.448640  -0.292153
 55765.000000  0.089073  0.449385  -0.292213
 55766.000000  0.090995  0.449731  -0.292206
 55767.000000  0.093168  0.449634  -0.292115
 55768.000000  0.094899  0.449557  -0.291866
 55769.000000  0.096255  0.448675  -0.291591
